987,Dortha,Vargus,59
988,Idella,Armant,82
989,Kenneth,Bucey,73
990,Avery,Grett,95
991,Isaura,Mullowney,32
992,Lasandra,Azim,38
993,Elmo,Mannella,77
994,Donita,Marrinan,66
995,Mohammad,Mulzer,24
996,Ernestina,Korsmeyer,33
997,Noah,Wildeboer,27
998,Toshiko,Martig,81
999,Roseann,Boemig,27
1000,Cheree,Sharpsteen,99
1001,Jenise,Naumann,3
1002,Xenia,Bardill,51
1003,Andrea,Whelan,80
1004,Chrissy,Shehan,75
1005,Earnestine,Agueda,36
1006,Tonda,Pilley,40
1007,Linnie,Decandia,64
1008,Iesha,Griess,38
1009,Merrill,Klun,6
1010,Kiera,Reach,94
1011,Burton,Busker,74
1012,Raymond,Shambaugh,92
1013,Marcel,Potenza,57
1014,Odelia,Elleby,51
1015,Lashaunda,Manzanarez,15
1016,Krystin,Pallerino,55
1017,Jetta,Swanhart,39
1018,Solange,Mcconahay,60
1019,Glinda,Banez,28
1020,Matthew,Gable,57
1021,Joe,Liptow,23
1022,Shawnda,Barboza,68
1023,Adrian,Kush,19
1024,Jennefer,Frigge,98
1025,Samara,Sprayberry,94
1026,Carlos,Starns,79
1027,Delisa,Chafin,79
1028,Keith,Benn,85
1029,Lelah,Ducan,54
1030,Cassy,Hugron,76
1031,Marlin,Widlak,39
1032,Aaron,Faucher,73
1033,Ellis,Peroddy,51
1034,Josie,Leonhard,18
1035,Gwen,Alamia,57
1036,Isidra,Bartch,73
1037,Maurine,Dinardi,19
1038,Kathleen,Jeane,15
1039,Renea,Ward,46
1040,Hazel,Flaxman,80
1041,Cathie,Stroman,7
1042,Jaye,Schlaht,33
1043,Lorelei,Shurgot,56
1044,Darrell,Spiegelman,16
1045,Elisa,Roseum,63
1046,Magen,Candella,5
1047,Elvera,Chet,19
1048,Ruthann,Kouri,18
1049,Lilliana,Chambers,53
1050,Dinorah,Deprince,32
1051,Elanor,Tremayne,39
1052,Neely,Germershausen,64
1053,Brian,Viano,21
1054,Deon,Sheikh,22
1055,Chia,Karroach,38
1056,Allena,Demedeiros,67
1057,Krystal,Classon,81
1058,Izetta,Body,13
1059,Lyndsey,Gerbino,38
1060,Susie,Stanis,63
1061,Rosalind,Graff,60
1062,Dirk,Visitacion,93
1063,Randolph,Martorella,43
1064,Xavier,Leahman,19
1065,Shane,Bassano,34
1066,Virgie,Oge,3
1067,Rosalina,Madlock,93
1068,Shirely,Pursley,5
1069,Keshia,Strauhal,82
1070,Earl,Branker,0
1071,Earle,Denzin,8
1072,Lino,Jeanbaptiste,46
1073,Marcelino,Tworek,50
1074,Jewell,Egloff,64
1075,Devon,Loyola,65
1076,Malika,Martyn,3
1077,Robin,Nicole,66
1078,Glenn,Bodnar,30
1079,Myron,Vieau,62
1080,Laverna,Reck,7
1081,Buford,Lawrance,46
1082,Jen,Raboin,29
1083,Brittney,Elio,62
1084,Son,Golia,73
1085,Lacresha,Grush,29
1086,Elwood,Mullinex,18
1087,Iraida,Tenor,29
1088,Richie,Kman,46
1089,Freddie,Tosado,13
1090,Retha,Swendsen,49
1091,Shantell,Bintz,18
1092,Jayme,Gingras,74
1093,Consuelo,Secondo,81
1094,Guillermina,Layng,30
1095,Jama,Uimari,30
1096,Torrie,Sitko,73
1097,Aja,Hudalla,31
1098,Jetta,Cernansky,84
1099,Reiko,Gibble,3
1100,Ada,Brandle,81
1101,Cheryle,Gibbons,38
1102,Carlo,Arzu,26
1103,Lea,Boydston,2
1104,Latrina,Brakefield,82
1105,Gwen,Auiles,38
1106,Yu,Hariston,54
1107,Cherie,Hipsley,7
1108,Irmgard,Sachez,46
1109,Clyde,Hillman,92
1110,Gay,Notwick,0
1111,Natashia,Cousens,69
1112,Zena,Davidek,18
1113,Tim,Fierman,88
1114,Angelic,Hawley,72
1115,Natalya,Kloefkorn,31
1116,Kassie,Blades,11
1117,Joselyn,Scarver,95
1118,Katharina,Speake,70
1119,Paige,Rossell,55
1120,Tianna,Waddles,63
1121,Fumiko,Delorme,45
1122,Alexis,Smillie,91
1123,Carey,Hammel,82
1124,Dakota,Bernacchi,8
1125,Maurice,Brunot,1
1126,Gerald,Pettigrove,30
1127,Charisse,Petrosino,31
1128,Roxanna,Svatos,86
1129,Annalisa,Deno,33
1130,Zaida,Eckler,44
1131,Manuel,Achee,33
1132,Dot,Popik,16
1133,Elisa,Perque,63
1134,Ilene,Hallford,71
1135,Elvia,Engholm,71
1136,Sima,Skok,72
1137,Milford,Higgens,6
1138,Dorie,Rycroft,25
1139,Felicita,Lijewski,33
1140,Lorene,Winemiller,61
1141,Linwood,Buttry,11
1142,Hortensia,Mccandles,6
1143,Patrice,Holdren,40
1144,Shelby,Bernstock,0
1145,Melvin,Romesburg,32
1146,Luke,Liley,61
1147,Celeste,Corkery,38
1148,Machelle,Gail,85
1149,Hedwig,Hanninen,23
1150,Belinda,Viccica,18
1151,Sanjuanita,Petanick,71
1152,Alec,Shearman,23
1153,Lucia,Todman,68
1154,Marx,Bunner,42
1155,Fernando,Skinnen,32
1156,Ashanti,Mcfarlane,1
1157,Torrie,Primas,99
1158,Numbers,Kamerling,79
1159,Demetrius,Wigand,81
1160,Dorothy,Allara,20
1161,See,Osoria,46
1162,Delbert,Arnhart,37
1163,Elza,Ohan,94
1164,Bennie,Adriance,62
1165,Tiffanie,Lackland,5
1166,Veronika,Flair,47
1167,Lanelle,Furci,78
1168,Debrah,Cerasoli,22
1169,Concepcion,Boteler,24
1170,Tifany,Sayle,84
1171,Janis,Gouzy,88
1172,Kareem,Shortell,45
1173,Vicki,Borroto,80
1174,Un,Sande,92
1175,Astrid,Spragley,70
1176,Henrietta,Semsem,95
1177,Ona,Evanchalk,67
1178,Galina,Quear,70
1179,Jammie,Mocarski,51
1180,Dimple,Bainbridge,93
1181,Carri,Hallinger,87
1182,Blossom,Orren,66
1183,Oma,Kaan,67
1184,Lucilla,Zoulek,19
1185,Micah,Mcmath,53
1186,Sheryl,Chaloux,30
1187,Kirby,Senseney,28
1188,Enriqueta,Craine,51
1189,Chung,Boberg,62
1190,Concepcion,Bengelsdorf,20
1191,Tyisha,Pyland,5
1192,Socorro,Shaker,41
1193,Ardelia,Willoby,18
1194,Annamae,Neyaci,36
1195,Elisa,Cano,27
1196,Kanesha,Oneal,13
1197,Classie,Mallory,45
1198,Dario,Railes,23
1199,Maris,Solomon,18
1200,Glenn,Vanhese,57
1201,Anastasia,Mahn,37
1202,Josephina,Okins,27
1203,Cathleen,Seliski,77
1204,Cameron,Selinger,18
1205,Caleb,Klish,16
1206,Tijuana,Amidon,4
1207,Digna,Periera,42
1208,Kate,Alcazar,50
1209,Paulene,Rawlings,99
1210,Samara,Dimodica,97
1211,Demetria,Piske,4
1212,Lynell,Aldridge,8
1213,Young,Shapouri,47
1214,Yvone,Gonzelas,85
1215,Gloria,Baumhoer,74
1216,Elisa,Boots,25
1217,Ashlea,Purrington,82
1218,Carol,Brumet,24
1219,Charita,Macnamara,54
1220,Shondra,Protain,92
1221,Eloisa,Gaudette,57
1222,Rosana,Tenhoff,10
1223,Catalina,Leary,45
1224,Barabara,Vantuyl,20
1225,Lewis,Dullum,34
1226,Lida,Callander,95
1227,Portia,Koda,63
1228,Omega,Roggero,51
1229,Charissa,Bouse,58
1230,Ronny,Keyl,46
1231,Lavelle,Busse,9
1232,Leatha,Potthast,2
1233,Elinor,Malhi,16
1234,Maritza,Carchidi,58
1235,Rosalee,Yurkanin,78
1236,Maida,Marchessault,86
1237,Tamar,Mccollough,41
1238,Lonny,Brdar,24
1239,Elsie,Madler,56
1240,Asha,Oblinski,79
1241,Kristle,Goldsborough,5
1242,Yvette,Llanes,80
1243,Brianne,Altschuler,53
1244,Forest,Follette,57
1245,Rita,Bubash,33
1246,Araceli,Velasquez,76
1247,Nilsa,Longbotham,53
1248,Nga,Tortorici,87
1249,Annabelle,Weske,2
1250,Sheila,Espree,16
1251,Johnna,Delamater,90
1252,Helaine,Bumm,80
1253,Lakeshia,Senegal,45
1254,Winter,Leason,54
1255,Freddie,Matero,28
1256,Shamika,Schub,98
1257,Terina,Dipierro,61
1258,Romelia,Gotta,11
1259,Dorie,Sellai,43
1260,Claude,Waas,56
1261,Rey,Echternach,74
1262,Hellen,Studnicki,8
1263,Mervin,Hudnall,99
1264,Lana,Limke,12
1265,Euna,Remaly,2
1266,Yoshiko,Heintz,33
1267,Louisa,Degrasse,16
1268,Amada,Virant,3
1269,Laurette,Olton,86
1270,Retha,Buran,31
1271,Ha,Gudinas,86
1272,Sylvie,Damms,25
1273,Ronnie,Waverly,70
1274,Daisy,Cianflone,38
1275,Yuk,Havercroft,70
1276,Karri,Laaker,60
1277,Blaine,Elsworth,42
1278,Bobby,Mccreary,73
1279,Ismael,Riviere,31
1280,Narcisa,Sizemore,20
1281,Davis,Thibeaux,29
1282,Mickey,Clemmey,16
1283,Edna,Huether,53
1284,Ramon,Crummett,42
1285,Marguerite,Higgason,4
1286,Reta,Baim,56
1287,Frederick,Beedy,16
1288,Ebony,Pereyda,86
1289,Takako,Erwin,77
1290,Carey,Kupiec,44
1291,Tyesha,Bonnlander,12
1292,Katharine,Yancey,26
1293,Bessie,Galbavy,21
1294,Lasandra,Derryberry,7
1295,Artie,Gibbard,7
1296,Youlanda,Kivela,18
1297,Mirella,Morock,71
1298,Pauletta,Hartless,77
1299,Angelika,Wardian,20
1300,Jeannie,Schaar,89
1301,Ignacia,Casady,92
1302,Bessie,Siker,9
1303,Eufemia,Cartier,41
1304,Reita,Pflug,72
1305,Gertrude,Schoenberg,83
1306,Bethel,Dalcour,35
1307,Rina,Tonetti,80
1308,Lorri,Jerde,86
1309,Oscar,Cuningham,71
1310,Giuseppe,Kaunisto,3
1311,Armando,Oliveres,52
1312,Farah,Caster,7
1313,Charissa,Wisinger,50
1314,Wayne,Peretti,32
1315,Raymundo,Triola,92
1316,Wilma,Hitchen,58
1317,Tony,Waltos,75
1318,Sharyn,Niedermayer,88
1319,Birgit,Sciola,70
1320,Ardith,Grimm,63
1321,Hilde,Walke,69
1322,Hershel,Pruneau,3
1323,Dania,Awender,64
1324,Qiana,Villaneda,22
1325,Shella,Shidler,21
1326,Kanesha,Shoat,52
1327,Troy,Romprey,79
1328,Carylon,Inga,49
1329,Eliseo,Delung,1
1330,Marina,Depetris,34
1331,Hailey,Booton,62
1332,Son,Mecca,73
1333,Marcene,Heyde,19
1334,Takako,Samons,36
1335,Tory,Cocozza,1
1336,Lakeisha,Zecher,82
1337,Melisa,Molzahn,98
1338,Coralie,Brynga,59
1339,Shakita,Duchscherer,52
1340,Crystle,Bracker,50
1341,Alex,Markos,81
1342,Estella,Higdon,84
1343,Lucina,Wrzesien,22
1344,Kaleigh,Staves,42
1345,Francisco,Barbetta,98
1346,Jeanice,Daughtrey,25
1347,Karri,Ringen,22
1348,Corine,Windam,60
1349,Guy,Correira,97
1350,Altha,Aylock,34
1351,Daren,Jasin,29
1352,Mitsue,Swagger,21
1353,Laurene,Myntti,77
1354,Christal,Vaninetti,1
1355,Lucille,Crookshanks,76
1356,Leeanna,Stepchinski,7
1357,Madelene,Holtman,4
1358,Eldridge,Posse,35
1359,Elizebeth,Siwicki,59
1360,Darrell,Verra,21
1361,Siu,Matsuoka,94
1362,Stefani,Escobar,42
1363,Carolee,Neeb,17
1364,Ramon,Tardio,57
1365,Kam,Gennaro,81
1366,Darci,Mcpeters,78
1367,Sharda,Serratore,32
1368,Teena,Hummer,63
1369,Eugena,Vibbard,72
1370,Tristan,Howlin,4
1371,Mammie,Gitto,69
1372,Lelah,Florez,35
1373,Ashleigh,Quates,92
1374,Garnet,Innis,22
1375,Tammi,Sperling,52
1376,Juan,Schmidt,38
1377,Lanette,Bertao,24
1378,Roslyn,Hanan,12
1379,Tabatha,Wheelis,15
1380,Fatima,Mazze,32
1381,Myong,Cude,22
1382,Carlene,Castellana,55
1383,Stefani,Umbrell,2
1384,Jonathan,Carver,86
1385,Sherrill,Laurita,38
1386,Boyd,Aipperspach,57
1387,Brinda,Snoke,14
1388,Galen,Holtzman,34
1389,Rose,Sharbono,96
1390,Leopoldo,Overlock,32
1391,Dania,Robison,14
1392,Lorretta,Neelon,23
1393,Zetta,Sagar,69
1394,Walter,Mcnurlen,87
1395,Gladys,Beyersdorf,92
1396,Hassie,Wahlert,86
1397,Pamala,Schleibaum,95
1398,Lloyd,Dearson,73
1399,Conchita,Hagenson,78
1400,Stephane,Gebbia,33
1401,Loren,Gammond,25
1402,My,Egger,39
1403,Nila,Espitia,87
1404,Charlie,Brankovich,23
1405,Soila,Cardena,24
1406,Eleanora,Wraggs,33
1407,Jamey,Jeffus,86
1408,Bradley,Sicard,87
1409,Hector,Mortellaro,54
1410,Jackie,Hondorp,27
1411,Jesusita,Bruzewski,45
1412,Hai,Heckaman,27
1413,Malcolm,Oguinn,81
1414,Lara,Nulph,67
1415,Yuette,Mcteer,68
1416,Niesha,Pratts,6
1417,Katerine,Trosien,38
1418,Joeann,Klaja,88
1419,Joye,Kudasik,49
1420,Hermelinda,Gettel,63
1421,Sharell,Gamello,86
1422,Luanne,Popejoy,98
1423,Reyna,Laterza,75
1424,Wen,Oderkirk,32
1425,Kit,Tadd,78
1426,Consuelo,Brillhart,23
1427,Cordell,Ocheltree,90
1428,Kamilah,Tweedie,49
1429,Suzan,Zebrowski,65
1430,Leona,Tintle,89
1431,Retha,Doyan,32
1432,Cody,Pett,33
1433,Ruthie,Hiatt,88
1434,Myrl,Vermeulen,20
1435,Evelina,Lepo,25
1436,Argelia,Verbasco,58
1437,Brett,Felps,37
1438,Dusty,Crumpacker,67
1439,Nona,Haggberg,39
1440,Hai,Posch,71
1441,Gabriella,Deshaies,60
1442,Shery,Crosswell,41
1443,Zelma,Goates,18
1444,Jettie,Hampson,71
1445,Gerry,Kubick,71
1446,Na,Colangelo,40
1447,Devin,Skorupski,5
1448,Ashley,Kettlewell,61
1449,Kortney,Liedtke,4
1450,Marylou,Kerby,32
1451,Tristan,Kearny,68
1452,Chun,Hale,71
1453,Lucilla,Kassell,32
1454,Sharie,Bejar,59
1455,Imelda,Opaka,91
1456,Maxwell,Tringali,70
1457,Verlie,Antrobus,19
1458,Zane,Cadelina,87
1459,Mathilde,Escribano,76
1460,Yolando,Gothro,66
1461,Grover,Goodrum,88
1462,Shirely,Laufer,91
1463,Alton,Cosey,11
1464,Abbie,Brandewie,72
1465,Aurelia,Herschelman,77
1466,Johnnie,Panias,79
1467,Myrtle,Steinlicht,61
1468,George,Pino,43
1469,Caroll,Vogds,32
1470,Rosette,Leck,9
1471,Vania,Mitri,10
1472,Maurita,Kreighbaum,71
1473,Nicol,Loffier,15
1474,Zachary,Nagengast,72
1475,Long,Wedgeworth,91
1476,Julee,Vaglienty,73
1477,Brianna,Danczak,59
1478,Vivienne,Fijal,48
1479,Araceli,Anding,64
1480,Jinny,Rassel,56
1481,Lucas,Destina,67
1482,Alia,Barresi,49
1483,Makeda,Howie,91
1484,Annita,Reinking,14
1485,Marisol,Porco,22
1486,Steve,Rosazza,74
1487,Kim,Orona,2
1488,Lizette,Pizzuti,31
1489,Kelly,Yagues,32
1490,Maile,Milius,46
1491,Bao,Esty,80
1492,Lorretta,Hillerman,40
1493,Arie,Maritato,90
1494,Jay,Standors,51
1495,Sarah,Beaman,46
1496,Joey,Germy,57
1497,Earlene,Collella,26
1498,Tania,Verhines,6
1499,Latonya,Alvez,52
1502,Jimmie,Winnie,46
1503,Gaylord,Bartlet,31
1504,Russ,Signorino,19
1505,Seymour,Bo,81
1506,Kerstin,Roeske,64
1507,Shaunna,Barge,65
1508,Pamila,Guariglio,43
1509,Damon,Coogan,33
1510,Olevia,Barribeau,38
1511,Susann,Pisani,4
1512,Shanita,Ehrich,85
1513,Nadine,Hayner,8
1514,Yvone,Brubaker,27
1515,Edward,Karren,34
1516,Art,Benimadho,85
1517,Dreama,Auble,26
1518,Stacy,Lebsack,47
1519,Jacki,Isita,64
1520,Hedwig,Dudziak,79
1521,Carri,Minchey,0
1522,Tonie,Vanderjagt,12
1523,Charlette,Zentgraf,82
1524,Veta,Seigel,37
1525,Lenny,Stearns,93
1526,Holley,Korewdit,90
1527,Berenice,Cappola,11
1528,Kareen,Koralewski,1
1529,Camille,Alea,18
1530,Lezlie,Jen,83
1531,Daniel,Gilgour,13
1532,Elva,Stimus,50
1533,Elease,Goeldner,51
1534,Deena,Troost,7
1535,Alise,Formanek,22
1536,Summer,Garica,65
1537,Lashay,Aquilera,94
1538,Opal,Finell,10
1539,Milissa,Oas,13
1540,Xiao,Seyb,91
1541,Treasa,Mcfadin,56
1542,Zane,Rohal,47
1543,Dick,Falero,99
1544,Jarvis,Bristow,13
1545,Huong,Stonebrook,22
1546,Angele,Kiffer,17
1547,Rickie,Doerle,69
1548,Lana,Asken,40
1549,Stephany,Kloss,4
1550,Allison,Mey,20
1551,Henriette,Fincham,52
1552,Luis,Fierst,32
1553,Kerstin,Arlington,54
1554,Pennie,Noffsinger,4
1555,Maxwell,Brouhard,91
1556,Roxann,Graue,42
1557,Stephanie,Nilsby,19
1558,Vannesa,Daddona,57
1559,Deeanna,Holaway,55
1560,Charlette,Brucken,28
1561,Jeffrey,Delisa,67
1562,Ria,Baros,82
1563,Madelene,Scarlet,57
1564,Tambra,Lohnes,43
1565,Maricruz,Aust,58
1566,Maryalice,Sudbury,91
1567,Katia,Bestwick,12
1568,Magdalena,Cast,95
1569,Alecia,Ireland,9
1570,Valrie,Head,88
1571,Remona,Guenison,91
1572,Dorla,Gaulin,43
1573,Halley,Swayze,6
1574,Betsey,Dagrella,56
1575,Shavonda,Yeast,11
1576,Priscila,Gammell,16
1577,Yessenia,Mateo,53
1578,Margit,Oldenburg,4
1579,Christopher,Shimo,6
1580,Nichelle,Ryles,62
1581,Odell,Orth,40
1582,Mitzi,Bryd,17
1583,Kraig,Heigh,71
1584,Chasidy,Ferro,99
1585,Sheena,Holdy,87
1586,Lela,Rulli,15
1587,Sharie,Eckler,11
1588,Tommy,Wernick,81
1589,Gertrud,Casuat,69
1590,Simonne,Bodiroga,50
1591,Gwenda,Nuzum,10
1592,Jerilyn,Gurry,53
1593,Chau,Cherpak,86
1594,Treasa,Drevs,93
1595,Jillian,Sloman,28
1596,Lashaunda,Santaella,25
1597,Cinda,Minnifield,5
1598,Temika,Suleiman,51
1599,Kimberly,Sebastiano,70
1600,Louis,Goston,97
1601,Jutta,Novoa,29
1602,Daron,Scherschligt,63
1603,Susanne,Hoye,4
1604,Gay,Hohney,61
1605,Emilia,Treptow,1
1606,Codi,Krauth,12
1607,Kyong,Shaeffer,36
1608,Jetta,Pitmon,47
1609,Joaquin,Kibel,77
1610,Lorina,Vandegrift,55
1611,Selena,Marchesseault,81
1612,Tammie,Killay,59
1613,Margit,Dolce,4
1614,Marty,Nuce,36
1615,Daphne,Skeesick,20
1616,Jerome,Montaque,96
1617,Kelsie,Glaab,32
1618,Lilla,Berkstresser,53
1619,Luisa,Ascher,94
1620,Sacha,Rougeot,33
1621,Shelia,Fosburg,48
1622,Karoline,Launt,84
1623,Rolland,Hertzel,44
1624,Janella,Macmullan,24
1625,Ben,Swanstrom,16
1626,Zulema,Donnalley,86
1627,Elenora,Alcantara,84
1628,Ruthie,Boelke,59
1629,Dessie,Eisenhardt,49
1630,Ellie,Fonsecn,42
1631,Maritza,Sheesley,47
1632,Nelida,Schrieber,35
1633,Stephaine,Quirino,32
1634,Gretta,Nilges,22
1635,Kimberlee,Bliven,78
1636,Avis,Kutzer,19
1637,Harold,Miggins,79
1638,Basilia,Lym,75
1639,Katelynn,Babin,21
1640,Tabitha,Dustman,24
1641,German,Lemkau,9
1642,Alfonso,Samara,73
1643,Reatha,Harbold,7
1644,Rossana,Buen,51
1645,Laurence,Troisi,36
1646,Maida,Frieman,0
1647,Rosetta,Churley,76
1648,Erwin,Troccoli,69
1649,Maria,Maritn,27
1650,Nidia,Desomma,75
1651,Cathryn,Yoshiyama,47
1652,Azucena,Almos,12
1653,Carlos,Labrum,30
1654,Antonette,Frankland,11
1655,Bryan,Marcano,48
1656,Elizabet,Loots,63
1657,Hortencia,Sundholm,73
1658,Dann,Boal,8
1659,Kam,Barnar,60
1660,Ivelisse,Helfenstein,21
1661,Jorge,Battenhouse,15
1662,Fidela,Pabey,13
1663,Angelina,Kniess,89
1664,Devona,Kuss,81
1665,Monserrate,Roggenbaum,86
1666,Martha,Cree,35
1667,Dante,Guariglio,2
1668,Maribeth,Gleber,34
1669,Alla,Velotta,90
1670,Hisako,Menes,96
1671,Krystyna,Rabehl,10
1672,Bianca,Mcquillan,24
1673,Vonda,Schmieder,89
1674,Gilma,Donning,6
1675,Oma,Caviggia,38
1676,Tifany,Leaven,32
1677,Deloise,Skagerberg,86
1678,Dorothea,Czarniecki,3
1679,Concetta,Simensky,71
1680,Rosalee,Fondriest,73
1681,Delphia,Oman,87
1682,Torri,Priego,76
1683,Nana,Middlekauff,16
1684,Maegan,Pearsall,39
1685,Johnnie,Stefanowicz,11
1686,Vinita,Tome,18
1687,Virgil,Brannock,42
1688,Lidia,Chee,76
1689,Brandon,Estela,52
1690,Babara,Tri,76
1691,Lacresha,Clipper,49
1692,Chery,Burkleo,57
1693,Cortez,Secrist,43
1694,Magdalena,Demmert,90
1695,Christel,Molchan,14
1696,Joycelyn,Schuepfer,34
1697,Terisa,Deroin,92
1698,Lanell,Smolka,19
1699,Evangeline,Ok,50
1700,Brian,Sitaca,44
1701,Diedra,Musetti,69
1702,Isiah,Bodway,51
1703,Tameka,Forshaw,73
1704,Latarsha,Sagrera,9
1705,Pearlene,Grenko,88
1706,Kitty,Hopton,54
1707,Maira,Naz,47
1708,Consuela,Clapper,68
1709,Shanelle,Zeme,33
1710,Eugenie,Stanback,46
1711,Avery,Blume,97
1712,Yoshiko,Hartsook,58
1713,Darwin,Roucoulet,52
1714,Margurite,Mattke,49
1715,Lynsey,Hansen,44
1716,Sandy,Sartoris,48
1717,Eufemia,Schlehuber,24
1718,Vicki,Kupec,19
1719,Waneta,Baumgarter,46
1720,Addie,Marevka,9
1721,Colleen,Mealey,44
1722,Ed,Klemen,68
1723,Carita,Rosenwinkel,97
1724,Ervin,Fremont,64
1725,Aleen,Yakel,6
1726,Wendell,Mccallister,79
1727,Dion,Alto,21
1728,Sharleen,Abdella,5
1729,Debbra,Brookman,59
1730,Renda,Anes,32
1731,Cara,Dekort,19
1732,Jeffrey,Keilholz,98
1733,Antonio,Gragas,90
1734,Pok,Pitstick,2
1735,Kiera,Adger,48
1736,Lucius,Vonstein,50
1737,Carmela,Zolty,47
1738,Melonie,Rost,54
1739,Stephaine,Godert,58
1740,Hosea,Baltrip,35
1741,Betty,Gouker,73
1742,Maryanna,Coots,9
1743,Ji,Mcgalliard,53
1744,Bella,Ulbricht,23
1745,Suzann,Kroells,31
1746,Corinne,Glime,99
1747,Lia,Mordhorst,16
1748,Bethanie,Oakey,2
1749,Shantay,Keliikoa,45
1750,Mary,Majewski,11
1751,Ian,Overton,30
1752,Lawana,Overman,35
1753,Elly,Stephson,82
1754,Ingrid,Charleton,36
1755,Wendie,Baransky,7
1756,Donette,Saravia,27
1757,Denisse,Pettes,0
1758,Louanne,Sheneman,42
1759,Consuela,Ablin,69
1760,Nicholle,Shackett,72
1761,Maris,Schoessow,2
1762,Jamie,Pfrommer,25
1763,Tommy,Golabek,81
1764,Vernon,Trapalis,47
1765,Cierra,Conary,46
1766,Rosaura,Buba,60
1767,Tynisha,Melchior,67
1768,Clarinda,Hyon,86
1769,Bryan,Schuette,85
1770,Stacee,Hakim,66
1771,Mazie,Marrello,4
1772,Brain,Rogan,35
1773,Freida,Mandez,35
1774,Sang,Gatten,44
1775,Jonathan,Fageraes,78
1776,Kyla,Ionescu,64
1777,Veta,Hean,88
1778,Bernardine,Sakasegawa,21
1779,Antwan,Knee,37
1780,Chrystal,Fresch,89
1781,Isadora,Bastain,97
1782,Charleen,Folks,34
1783,Jeanett,Bereznak,41
1784,Brenna,Kobylarz,56
1785,Doretha,Budhram,27
1786,Delora,Prehn,14
1787,Barbera,Mcowen,37
1788,Darci,Turberville,98
1789,Renato,Mccart,79
1790,Scarlet,Barjas,28
1791,Xenia,Clegg,25
1792,Joie,Innocenti,26
1793,Julene,Fyler,97
1794,Jerrell,Borkin,35
1795,Deedee,Steed,90
1796,Florine,Smithwick,65
1797,Tula,Simm,75
1798,Deloras,Bokanovich,71
1799,Kristyn,Cruther,13
1800,Yelena,Hanstein,71
1801,Lavonne,Mesteth,1
1802,Caroline,Bullivant,30
1803,Eulah,Schneiderman,69
1804,Agnus,Romansky,40
1805,Chun,Neemann,49
1806,Aldo,Yoo,6
1807,Avis,Keser,74
1808,Carylon,Teles,22
1809,Lai,Rollo,7
1810,Lashonda,Ventimiglia,23
1811,Carmelina,Krigbaum,93
1812,Dwana,Terri,49
1813,Garth,Bolda,73
1814,Lura,An,4
1815,Vesta,Vaughns,6
1816,Gisele,Beghtol,45
1817,Debbra,Lave,20
1818,Ayesha,Trupiano,91
1819,Wiley,Huffaker,71
1820,Romaine,Mikelson,36
1821,Delpha,Ruis,85
1822,Jonie,Syrett,27
1823,Joseph,Treakle,74
1824,Zula,Pasha,89
1825,Francesca,Knipp,43
1826,Murray,Constance,95
1827,Charlie,Condreay,69
1828,Manual,Gaver,42
1829,Alpha,Baudler,56
1830,Alida,Fereira,47
1831,Retha,Luginbill,48
1832,Harley,Harviston,25
1833,Colton,Lancia,5
1834,Roderick,Teravainen,15
1835,Nannette,Deroest,83
1836,Eulalia,Ringland,44
1837,Kacy,Fariello,23
1838,Phuong,Nina,42
1839,Melba,Mill,44
1840,Jeanett,Jennkie,82
1841,Nam,Kakudji,62
1842,Elane,Denery,13
1843,Jada,Wehrle,9
1844,Constance,Lening,67
1845,Tania,Guldin,28
1846,Laurel,Turomsha,10
1847,Luann,Quinto,30
1848,Carlena,Mabin,0
1849,Detra,Arellano,89
1850,Ardell,Plotz,77
1851,Roseline,Rodenbough,6
1852,Demetria,Boken,44
1853,Lacresha,Johann,0
1854,Mohammed,Thorell,79
1855,Gertie,Fleniken,76
1856,Lenny,Steinhauer,28
1857,Celesta,Burchfiel,68
1858,Georgiann,Slavens,71
1859,Kourtney,Mccoppin,89
1860,Maile,Aumavae,19
1861,Diana,Guanio,25
1862,Florencia,Haws,76
1863,Madelene,Palese,26
1864,Shalon,Amirian,48
1865,Blondell,Toothacre,82
1866,Kimiko,Salwasser,25
1867,Domitila,Parlow,16
1868,Macie,Tronzo,58
1869,Belen,Kilstofte,92
1870,Giovanna,Prasomsack,51
1871,Lavonna,Trichel,40
1872,Royal,Kerestes,53
1873,Laronda,Aristizabal,91
1874,Zenia,Wailes,18
1875,Alejandro,Fulson,10
1876,Dannie,Duperclay,92
1877,Steve,Ades,80
1878,Mark,Hansing,35
1879,Ali,Murello,44
1880,Merlin,Downhour,91
1881,Shanon,Ekholm,95
1882,Pilar,Fickbohm,10
1883,Barry,Fettig,44
1884,Emelia,Woldt,74
1885,Gaylene,Durazo,72
1886,Wm,Mele,60
1887,Junita,Swabe,21
1888,Yuette,Knust,70
1889,Natacha,Transou,53
1890,Angelita,Scheve,82
1891,Billye,Stonehouse,78
1892,Yung,Cheirs,68
1893,Della,Eiselein,2
1894,Zenia,Bylsma,96
1895,Kandra,Melaun,2
1896,Antonio,Friedle,12
1897,Margene,Bachtell,3
1898,Shaneka,Daleske,36
1899,Natalie,Stady,78
1900,Doria,Bartholic,37
1901,Leta,Aykroid,49
1902,Malorie,Cuomo,11
1903,Viki,Grange,9
1904,Andera,Romag,33
1905,Lizzie,Kotaki,74
1906,Donette,Lechman,87
1907,Michel,Odums,60
1908,Jamila,Hougas,75
1909,Robt,Edridge,66
1910,Janetta,Fesh,30
1911,Tanja,Winterton,20
